title,year,bt_score,dubious,imdbid,tmdbId,budget,id,popularity,revenue,Category,castMale,castFemale,castUnknown,CrewMale,CrewFemale,CrewUnknown,genre
A Walk in the Woods,2015,2,0,1178665,232572,8000000.0,232572,12.019571,35991087.0,Two named female character talk only about boys,17.0,10.0,2.0,15.0,25.0,3.0,"Adventure, Comedy, Drama"
"Great Gilly Hopkins, The",2015,3,0,1226766,331588,5000000.0,331588,3.206636,0.0,Beschdel test passed!,11.0,8.0,0.0,3.0,5.0,0.0,"Comedy, Drama, Family"
Bajirao Mastani,2015,2,0,3735246,362045,19500000.0,362045,4.683689,56000000.0,Two named female character talk only about boys,4.0,4.0,1.0,3.0,3.0,2.0,"War, History, Romance"
Paul Blart: Mall Cop 2,2015,1,0,3450650,256961,38000000.0,256961,17.02038,107597242.0,Two named female character have no dialogue,24.0,26.0,1.0,9.0,15.0,1.0,"Action, Comedy, Family"
Highway to Hellas,2015,1,0,4766604,334362,0.0,334362,1.30421,0.0,Two named female character have no dialogue,2.0,4.0,2.0,3.0,2.0,0.0,Comedy
Woodlawn,2015,1,1,4183692,333596,12000000.0,333596,3.216606,14394097.0,Dubious,28.0,16.0,2.0,3.0,1.0,0.0,Drama
"Invitation, The",2015,3,0,2400463,306947,0.0,306947,9.248388,231737.0,Beschdel test passed!,9.0,6.0,1.0,3.0,8.0,1.0,Thriller
Circle,2015,1,1,3118452,335866,0.0,335866,6.735649,0.0,Dubious,7.0,8.0,0.0,4.0,0.0,0.0,"Horror, Science Fiction"
My Name Is Emily,2015,3,0,3319018,356189,0.0,356189,0.550609,0.0,Beschdel test passed!,14.0,12.0,2.0,3.0,1.0,0.0,Drama
Ip Man 3,2015,1,0,2888046,365222,36000000.0,365222,8.970494,156844753.0,Two named female character have no dialogue,5.0,8.0,3.0,5.0,6.0,6.0,"Action, Drama, History"
Sword of Vengeance,2015,0,0,3622332,313074,0.0,313074,3.146204,0.0,Two named female character not present,5.0,6.0,0.0,7.0,6.0,1.0,"Drama, Action, Adventure"
"assassin, The",2015,2,1,3508840,253450,15000000.0,253450,6.294815,632542.0,Dubious,8.0,4.0,4.0,5.0,8.0,11.0,"Action, Drama, History"
"Wiz Live!, The",2015,3,0,4718770,353311,0.0,353311,1.160656,0.0,Beschdel test passed!,5.0,4.0,1.0,12.0,5.0,0.0,Music
Jane Got a Gun,2016,0,0,2140037,174751,25000000.0,174751,8.826071,1397284.0,Two named female character not present,4.0,10.0,1.0,4.0,10.0,2.0,"Action, Drama, Western"
"5th Wave, The",2016,2,0,2304933,299687,38000000.0,299687,10.788263,109906372.0,Two named female character talk only about boys,13.0,22.0,0.0,41.0,27.0,6.0,"Adventure, Science Fiction"
"Hail, Caesar!",2016,1,0,475290,270487,22000000.0,270487,11.241366,63647656.0,Two named female character have no dialogue,37.0,45.0,5.0,11.0,8.0,0.0,"Comedy, Drama, Mystery"
Pride and Prejudice and Zombies,2016,3,0,1374989,58431,28000000.0,58431,7.954623,16374328.0,Beschdel test passed!,14.0,8.0,0.0,5.0,5.0,3.0,"Romance, Horror, Comedy, Thriller"
Bang Gang,2016,3,0,3838728,327040,0.0,327040,2.793311,0.0,Beschdel test passed!,20.0,14.0,4.0,6.0,0.0,1.0,Drama
Les innocentes,2016,3,0,4370784,364051,6000000.0,364051,6.915263,0.0,Beschdel test passed!,25.0,29.0,4.0,26.0,19.0,2.0,Drama
Deadpool,2016,1,0,1431045,293660,58000000.0,293660,187.860492,783112979.0,Two named female character have no dialogue,15.0,29.0,2.0,52.0,33.0,3.0,"Action, Adventure, Comedy"
Zootopia,2016,3,0,2948356,269149,150000000.0,269149,26.024868,1023784195.0,Beschdel test passed!,17.0,23.0,1.0,17.0,24.0,1.0,"Animation, Adventure, Family, Comedy"
"Boy, The",2016,3,0,3882082,321258,10000000.0,321258,17.028854,64188367.0,Beschdel test passed!,5.0,5.0,0.0,23.0,23.0,2.0,"Horror, Mystery, Thriller"
Whiskey Tango Foxtrot,2016,3,0,3553442,279641,35000000.0,279641,8.155604,23083334.0,Beschdel test passed!,7.0,10.0,0.0,42.0,21.0,2.0,"War, Comedy"
"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,3,0,2652118,263341,20000000.0,263341,8.796536,0.0,Beschdel test passed!,6.0,8.0,0.0,6.0,7.0,2.0,"Action, Adventure, Drama"
"Divergent Series: Allegiant, The",2016,3,0,3410834,262504,110000000.0,262504,18.386172,179246868.0,Beschdel test passed!,17.0,16.0,1.0,70.0,33.0,6.0,"Adventure, Science Fiction"
10 Cloverfield Lane,2016,3,0,1179933,333371,15000000.0,333371,14.421528,108286421.0,Beschdel test passed!,3.0,7.0,0.0,31.0,26.0,2.0,"Thriller, Science Fiction, Drama"
Belgica,2016,1,0,3544218,330697,0.0,330697,3.708558,0.0,Two named female character have no dialogue,18.0,10.0,5.0,3.0,4.0,0.0,Drama
Triple 9,2016,3,0,1712261,146198,20000000.0,146198,12.892504,12639297.0,Beschdel test passed!,13.0,13.0,1.0,30.0,28.0,4.0,"Action, Thriller"
Midnight Special,2016,1,0,2649554,245703,18000000.0,245703,12.682927,6212282.0,Two named female character have no dialogue,17.0,18.0,1.0,29.0,15.0,2.0,"Adventure, Drama, Science Fiction"
Batman v Superman: Dawn of Justice,2016,2,0,2975590,209112,250000000.0,209112,31.435879,873260194.0,Two named female character talk only about boys,54.0,93.0,5.0,57.0,51.0,3.0,"Action, Adventure, Fantasy"
"Huntsman: Winter&#39;s War, The",2016,3,0,2381991,290595,115000000.0,290595,17.260203,164602163.0,Beschdel test passed!,13.0,28.0,1.0,2.0,5.0,0.0,"Action, Adventure, Drama"
Kung Fu Panda 3,2016,3,0,2267968,140300,145000000.0,140300,14.696548,521170825.0,Beschdel test passed!,9.0,20.0,5.0,23.0,9.0,2.0,"Action, Adventure, Animation, Comedy, Family"
Justice League vs. Teen Titans,2016,3,1,5091548,379291,0.0,379291,6.504562,0.0,Dubious,3.0,9.0,0.0,4.0,1.0,0.0,"Action, Animation"
Hardcore Henry,2016,1,0,3072482,325348,10000000.0,325348,14.544852,14333790.0,Two named female character have no dialogue,8.0,5.0,0.0,38.0,20.0,4.0,"Action, Adventure, Science Fiction"
"Boss, The",2016,3,0,2702724,323676,29000000.0,323676,7.533146,78636257.0,Beschdel test passed!,7.0,5.0,0.0,3.0,12.0,0.0,Comedy
Hush,2016,3,1,5022702,376570,0.0,376570,7.205636,0.0,Dubious,2.0,3.0,0.0,5.0,10.0,1.0,"Horror, Thriller"
"Jungle Book, The",2016,2,0,3040964,278927,175000000.0,278927,17.432758,966550600.0,Two named female character talk only about boys,7.0,21.0,2.0,12.0,13.0,0.0,"Family, Adventure, Drama, Fantasy"
"Forest, The",2016,3,0,3387542,329440,10000000.0,329440,7.384688,40055439.0,Beschdel test passed!,9.0,14.0,8.0,26.0,31.0,6.0,"Horror, Thriller"
Captain America: Civil War,2016,3,0,3498820,271110,250000000.0,271110,145.882135,1153304495.0,Beschdel test passed!,53.0,37.0,10.0,70.0,46.0,3.0,"Adventure, Action, Science Fiction"
Keanu,2016,3,1,4139124,342521,15000000.0,342521,7.942084,20566327.0,Dubious,13.0,15.0,1.0,8.0,10.0,0.0,"Action, Comedy"
Ratchet &amp; Clank,2016,3,0,2865120,234004,20000000.0,234004,9.115939,8821329.0,Beschdel test passed!,3.0,7.0,0.0,11.0,7.0,1.0,"Action, Adventure, Animation, Family"
Mother&#39;s Day,2016,3,0,4824302,353069,25000000.0,353069,8.309565,48418160.0,Beschdel test passed!,27.0,27.0,1.0,4.0,6.0,1.0,Comedy
Extremis,2016,3,0,5538078,393443,0.0,393443,0.692809,0.0,Beschdel test passed!,0.0,2.0,0.0,3.0,0.0,0.0,Documentary
Love &amp; Friendship,2016,3,0,3068194,296360,3000000.0,296360,12.822085,14016568.0,Beschdel test passed!,11.0,10.0,1.0,6.0,9.0,0.0,"Comedy, Drama, Romance"
X-Men: Apocalypse,2016,3,0,3385516,246655,178000000.0,246655,28.712522,543934787.0,Beschdel test passed!,51.0,34.0,10.0,50.0,39.0,7.0,Science Fiction
10 Days In A Madhouse,2016,3,0,3453052,345003,1200000.0,345003,1.034954,0.0,Beschdel test passed!,9.0,11.0,2.0,3.0,6.0,1.0,Drama
"Nice Guys, The",2016,3,0,3799694,290250,50000000.0,290250,16.075615,62788218.0,Beschdel test passed!,14.0,9.0,0.0,14.0,9.0,0.0,"Action, Comedy, Crime, Thriller"
Alice Through the Looking Glass,2016,3,0,2567026,241259,170000000.0,241259,14.61608,299370084.0,Beschdel test passed!,67.0,29.0,2.0,55.0,41.0,6.0,"Family, Fantasy"
Neighbors 2: Sorority Rising,2016,3,0,4438848,325133,35000000.0,325133,9.914008,108758521.0,Beschdel test passed!,17.0,12.0,1.0,9.0,16.0,1.0,Comedy
Warcraft,2016,3,0,803096,68735,160000000.0,68735,12.572718,433677183.0,Beschdel test passed!,13.0,33.0,1.0,76.0,43.0,10.0,"Action, Adventure, Fantasy"
Sing Street,2016,1,0,3544112,369557,4000000.0,369557,10.672862,13624522.0,Two named female character have no dialogue,15.0,9.0,0.0,14.0,19.0,1.0,"Romance, Drama, Music"
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,3,1,3949660,308531,135000000.0,308531,13.047776,245623848.0,Dubious,6.0,19.0,0.0,4.0,10.0,0.0,"Fantasy, Action, Adventure, Comedy"
How to Be Single,2016,3,0,1292566,259694,38000000.0,259694,8.898988,112343513.0,Beschdel test passed!,14.0,6.0,1.0,11.0,10.0,2.0,"Comedy, Romance"
Gods of Egypt,2016,2,1,2404233,205584,140000000.0,205584,13.337707,150680864.0,Dubious,20.0,17.0,4.0,38.0,28.0,5.0,Fantasy
Now You See Me 2,2016,1,0,3110958,291805,90000000.0,291805,39.540653,334901337.0,Two named female character have no dialogue,110.0,20.0,11.0,57.0,30.0,5.0,"Action, Adventure, Comedy, Crime, Mystery, Thriller"
Me Before You,2016,3,0,2674426,296096,20000000.0,296096,34.34759,207945075.0,Beschdel test passed!,15.0,10.0,1.0,26.0,24.0,2.0,"Drama, Romance"
Money Monster,2016,3,0,2241351,303858,27000000.0,303858,11.953822,93282604.0,Beschdel test passed!,24.0,24.0,5.0,4.0,5.0,0.0,Thriller
"Conjuring 2, The",2016,3,0,3065204,259693,40000000.0,259693,14.767317,320170008.0,Beschdel test passed!,18.0,12.0,0.0,17.0,33.0,4.0,Horror
Finding Dory,2016,3,0,2277860,127380,200000000.0,127380,14.477677,1028570889.0,Beschdel test passed!,10.0,20.0,1.0,20.0,18.0,1.0,"Adventure, Animation, Comedy, Family"
Approaching the Unknown,2016,0,0,2674430,328429,0.0,328429,4.957424,0.0,Two named female character not present,2.0,5.0,0.0,21.0,23.0,1.0,"Thriller, Drama, Science Fiction"
Be Somebody,2016,3,0,5512872,397517,0.0,397517,2.675291,0.0,Beschdel test passed!,2.0,6.0,1.0,2.0,0.0,0.0,"Drama, Comedy, Romance"
Independence Day: Resurgence,2016,3,0,1628841,47933,165000000.0,47933,16.993841,389681935.0,Beschdel test passed!,28.0,38.0,1.0,57.0,45.0,7.0,"Action, Adventure, Science Fiction"
"Neon Demon, The",2016,3,0,1974419,301365,7000000.0,301365,13.410522,1333124.0,Beschdel test passed!,10.0,6.0,0.0,29.0,26.0,5.0,"Thriller, Horror"
"Shallows, The",2016,3,0,4052882,332567,17000000.0,332567,13.689175,119100758.0,Beschdel test passed!,6.0,5.0,1.0,37.0,21.0,4.0,"Horror, Drama, Thriller"
"Purge: Election Year, The",2016,3,0,4094724,316727,10000000.0,316727,13.1789,118587880.0,Beschdel test passed!,33.0,32.0,4.0,32.0,25.0,1.0,"Action, Horror, Thriller"
"Secret Life of Pets, The",2016,2,0,2709768,328111,75000000.0,328111,11.01395,875457937.0,Two named female character talk only about boys,11.0,20.0,0.0,30.0,21.0,2.0,"Animation, Family"
"BFG, The",2016,3,0,3691740,267935,140000000.0,267935,18.769476,183345589.0,Beschdel test passed!,8.0,14.0,1.0,7.0,10.0,0.0,"Adventure, Family, Fantasy"
Popstar: Never Stop Never Stopping,2016,1,0,3960412,341012,0.0,341012,5.28542,9496130.0,Two named female character have no dialogue,45.0,56.0,10.0,0.0,7.0,0.0,"Comedy, Music"
Swiss Army Man,2016,2,0,4034354,347031,3000000.0,347031,9.196678,4210454.0,Two named female character talk only about boys,5.0,6.0,0.0,15.0,10.0,1.0,"Comedy, Drama, Romance, Fantasy, Adventure"
Dad&#39;s Army,2016,3,0,4104054,332721,0.0,332721,6.558944,0.0,Beschdel test passed!,8.0,25.0,0.0,2.0,2.0,0.0,Comedy
"Fundamentals of Caring, The",2016,3,1,2452386,318121,0.0,318121,6.138199,0.0,Dubious,5.0,9.0,0.0,10.0,3.0,0.0,"Comedy, Drama"
Mike and Dave Need Wedding Dates,2016,3,0,2823054,316023,33000000.0,316023,12.237571,77068246.0,Beschdel test passed!,25.0,28.0,5.0,12.0,9.0,0.0,Comedy
Ghostbusters,2016,3,0,1289401,43074,144000000.0,43074,17.162744,229147509.0,Beschdel test passed!,35.0,38.0,2.0,58.0,40.0,2.0,"Action, Fantasy, Comedy"
Absolutely Fabulous: The Movie,2016,3,0,2112096,372411,0.0,372411,6.395748,37915971.0,Beschdel test passed!,32.0,26.0,3.0,20.0,22.0,1.0,Comedy
Cafe Society,2016,1,0,4513674,339397,30000000.0,339397,9.2467,43763247.0,Two named female character have no dialogue,18.0,27.0,0.0,9.0,9.0,0.0,"Comedy, Drama, Romance"
Norm of the North,2016,3,0,1594972,276905,18000000.0,276905,7.008103,17062499.0,Beschdel test passed!,8.0,11.0,1.0,3.0,0.0,0.0,"Adventure, Animation, Comedy, Family"
Criminal,2016,3,1,3014866,302156,31500000.0,302156,10.038581,14708696.0,Dubious,24.0,35.0,3.0,12.0,22.0,1.0,Action
Star Trek Beyond,2016,1,0,2660888,188927,185000000.0,188927,20.659284,343471816.0,Two named female character have no dialogue,24.0,29.0,1.0,59.0,44.0,5.0,"Action, Adventure, Science Fiction"
13 Hours,2016,2,0,4172430,300671,50000000.0,300671,18.022579,69411370.0,Two named female character talk only about boys,15.0,17.0,1.0,51.0,23.0,6.0,"Action, Drama, History, Thriller, War"
Eddie the Eagle,2016,2,0,1083452,319888,23000000.0,319888,7.528276,46152411.0,Two named female character talk only about boys,4.0,22.0,1.0,4.0,5.0,0.0,"Comedy, Drama, History"
Southside with You,2016,2,0,4258698,310888,0.0,310888,5.379834,0.0,Two named female character talk only about boys,12.0,1.0,1.0,14.0,10.0,3.0,"Romance, Drama"
Batman: The Killing Joke,2016,1,0,4853102,382322,3500000.0,382322,6.488277,3775000.0,Two named female character have no dialogue,2.0,8.0,0.0,10.0,4.0,0.0,"Action, Animation, Crime, Drama"
Elvis &amp; Nixon,2016,2,0,2093991,301348,0.0,301348,5.966121,1055287.0,Two named female character talk only about boys,7.0,8.0,2.0,4.0,9.0,1.0,"Comedy, History"
Everybody Wants Some,2016,0,0,2937696,295699,10000000.0,295699,6.737797,3400278.0,Two named female character not present,31.0,33.0,6.0,9.0,15.0,0.0,Comedy
Tallulah,2016,3,0,1639084,353571,0.0,353571,4.957457,0.0,Beschdel test passed!,12.0,8.0,4.0,1.0,11.0,1.0,"Comedy, Drama, Romance"
Nerve,2016,3,0,3531824,328387,19000000.0,328387,14.9837,85241496.0,Beschdel test passed!,14.0,7.0,1.0,21.0,21.0,0.0,"Mystery, Adventure, Crime"
High Strung,2016,2,1,3451230,382399,0.0,382399,6.625607,53447.0,Dubious,9.0,3.0,1.0,1.0,2.0,0.0,"Drama, Music, Romance"
Suicide Squad,2016,3,0,1386697,297761,175000000.0,297761,42.965027,745600054.0,Beschdel test passed!,81.0,39.0,8.0,60.0,38.0,6.0,"Action, Adventure, Crime, Fantasy, Science Fiction"
Bad Moms,2016,3,0,4651520,376659,20000000.0,376659,9.362056,183936074.0,Beschdel test passed!,21.0,11.0,1.0,2.0,2.0,0.0,Comedy
Lights Out,2016,3,0,4786282,345911,4900000.0,345911,11.494907,148868835.0,Beschdel test passed!,10.0,5.0,0.0,4.0,13.0,0.0,"Horror, Thriller"
Sausage Party,2016,3,0,1700841,223702,19000000.0,223702,17.56963,140705322.0,Beschdel test passed!,15.0,19.0,0.0,21.0,23.0,2.0,"Adventure, Animation, Comedy, Fantasy"
Jason Bourne,2016,1,0,4196776,324668,120000000.0,324668,19.133256,415484914.0,Two named female character have no dialogue,165.0,26.0,17.0,69.0,43.0,7.0,"Action, Thriller"
Dear Eleanor,2016,3,0,2927212,253343,0.0,253343,2.626192,0.0,Beschdel test passed!,5.0,5.0,0.0,0.0,3.0,0.0,"Adventure, Comedy, Drama"
Sully,2016,1,0,3263904,363676,60000000.0,363676,18.275689,238470033.0,Two named female character have no dialogue,19.0,21.0,1.0,47.0,27.0,7.0,"Drama, History"
War Dogs,2016,1,0,2005151,308266,40000000.0,308266,16.453573,86234523.0,Two named female character have no dialogue,82.0,22.0,8.0,37.0,30.0,3.0,"Comedy, Crime, Drama"
Un homme a la hauteur,2016,3,0,4699388,366514,0.0,366514,7.626166,0.0,Beschdel test passed!,10.0,9.0,4.0,2.0,2.0,0.0,"Comedy, Romance"
Busanhaeng,2016,3,0,5700672,396535,8820000.0,396535,22.685169,2129768.0,Beschdel test passed!,6.0,7.0,2.0,1.0,0.0,3.0,"Action, Horror, Thriller"
Kubo and the Two Strings,2016,1,0,4302938,313297,60000000.0,313297,12.321832,69929545.0,Two named female character have no dialogue,10.0,7.0,3.0,21.0,10.0,1.0,"Animation, Adventure, Family"
Don&#39;t Breathe,2016,3,1,4160708,300669,9900000.0,300669,25.869883,157100845.0,Dubious,7.0,5.0,0.0,14.0,18.0,2.0,"Crime, Horror, Thriller"
Captain Fantastic,2016,3,1,3553976,334533,5000000.0,334533,16.519276,5879736.0,Dubious,16.0,11.0,2.0,37.0,26.0,3.0,"Adventure, Comedy, Drama, Romance"
"Light Between Oceans, The",2016,3,0,2547584,283552,20000000.0,283552,8.483245,25956113.0,Beschdel test passed!,8.0,8.0,1.0,59.0,51.0,9.0,Drama
Kill Command,2016,1,0,2667380,384798,0.0,384798,8.089782,0.0,Two named female character have no dialogue,4.0,7.0,0.0,27.0,10.0,5.0,"Action, Horror, Science Fiction"
Equity,2016,3,0,3958780,347033,0.0,347033,2.656999,1605463.0,Beschdel test passed!,14.0,13.0,1.0,31.0,14.0,2.0,Drama
"Girl on the Train, The",2016,3,0,3631112,346685,45000000.0,346685,10.217291,173185859.0,Beschdel test passed!,27.0,16.0,3.0,1.0,5.0,0.0,"Crime, Drama, Mystery, Romance, Thriller"
Adventures in Babysitting,2016,3,0,4456850,360606,0.0,360606,15.370164,0.0,Beschdel test passed!,6.0,7.0,1.0,1.0,1.0,0.0,"TV Movie, Comedy"
Raising the Bar,2016,3,0,5274066,396289,600000.0,396289,1.347996,0.0,Beschdel test passed!,6.0,8.0,1.0,1.0,1.0,0.0,Family
Grease Live!,2016,3,0,4366830,348089,0.0,348089,4.456394,0.0,Beschdel test passed!,19.0,19.0,5.0,10.0,4.0,0.0,"TV Movie, Music"
Hell or High Water,2016,1,0,2582782,338766,12000000.0,338766,12.565896,37589296.0,Two named female character have no dialogue,12.0,17.0,0.0,25.0,28.0,3.0,"Crime, Drama, Thriller, Western"
Morgan,2016,3,0,4520364,377264,8000000.0,377264,12.521071,8810591.0,Beschdel test passed!,5.0,9.0,2.0,24.0,15.0,2.0,"Horror, Science Fiction, Thriller"
El Olivo,2016,3,0,3655972,366505,0.0,366505,2.541633,0.0,Beschdel test passed!,3.0,1.0,1.0,18.0,18.0,0.0,"Comedy, Drama"
Snowden,2016,1,0,3774114,302401,40000000.0,302401,14.384554,37279439.0,Two named female character have no dialogue,14.0,25.0,0.0,38.0,26.0,3.0,"Drama, Thriller"
Catfight,2016,3,0,5294198,408272,0.0,408272,5.89953,0.0,Beschdel test passed!,6.0,8.0,1.0,1.0,2.0,0.0,"Comedy, Drama"
magnificent 7,2016,0,0,2404435,333484,90000000.0,333484,13.809622,162360636.0,Two named female character not present,10.0,36.0,0.0,41.0,23.0,8.0,"Adventure, Action, Western"
"Infiltrator, The",2016,3,0,1355631,325789,25000000.0,325789,11.504398,15436808.0,Beschdel test passed!,7.0,12.0,2.0,23.0,22.0,3.0,"Crime, Drama, Thriller"
Dirty 30,2016,3,0,5521550,377492,0.0,377492,1.579585,0.0,Beschdel test passed!,8.0,4.0,3.0,5.0,1.0,1.0,"Romance, Comedy"
La pazza gioia,2016,3,0,4621872,380225,0.0,380225,5.516986,0.0,Beschdel test passed!,12.0,13.0,1.0,9.0,5.0,0.0,"Drama, Comedy"
Julieta,2016,3,0,4326444,332872,1490000.0,332872,6.768165,0.0,Beschdel test passed!,20.0,19.0,2.0,10.0,10.0,0.0,"Drama, Romance"
Storks,2016,1,0,4624424,332210,70000000.0,332210,12.687521,182379278.0,Two named female character have no dialogue,5.0,10.0,0.0,3.0,9.0,0.0,"Adventure, Animation, Comedy, Family"
American Honey,2016,3,0,3721936,340485,0.0,340485,7.78179,1751330.0,Beschdel test passed!,18.0,7.0,3.0,14.0,11.0,1.0,Drama
Shin Godzilla,2016,1,0,4262980,315011,15000000.0,315011,9.285519,77000000.0,Two named female character have no dialogue,13.0,28.0,8.0,12.0,11.0,4.0,"Action, Adventure, Drama, Horror, Science Fiction"
"Accountant, The",2016,2,1,2140479,302946,44000000.0,302946,13.465656,155160045.0,Dubious,5.0,8.0,0.0,40.0,26.0,0.0,"Crime, Thriller, Drama"
Ouija: Origin of Evil,2016,3,0,4361050,335796,9000000.0,335796,10.182974,81705746.0,Beschdel test passed!,12.0,3.0,0.0,1.0,2.0,0.0,"Horror, Thriller"
"Rocky Horror Picture Show: Let&#39;s Do the Time Warp Again, The",2016,3,1,1267299,377448,0.0,377448,2.178526,0.0,Dubious,5.0,6.0,1.0,0.0,3.0,0.0,"TV Movie, Horror, Comedy, Music, Thriller, Science Fiction"
Doctor Strange,2016,1,0,1211837,284052,165000000.0,284052,43.847654,677718395.0,Two named female character have no dialogue,43.0,19.0,5.0,86.0,53.0,11.0,"Action, Adventure, Fantasy, Science Fiction"
"Handmaiden (Ah-ga-ssi) , The",2016,3,0,4016934,290098,8575000.0,290098,16.727405,1983204.0,Beschdel test passed!,4.0,4.0,0.0,2.0,5.0,3.0,"Thriller, Drama, Romance"
Miss Peregrine&#39;s Home for Peculiar Children,2016,3,0,1935859,283366,110000000.0,283366,36.262655,296485719.0,Beschdel test passed!,29.0,20.0,2.0,49.0,33.0,4.0,"Drama, Fantasy, Adventure"
"Finest Hours, The",2016,3,0,2025690,300673,80000000.0,300673,10.385757,52099090.0,Beschdel test passed!,8.0,14.0,0.0,53.0,33.0,6.0,"Action, Drama, History, Thriller"
Gr&uuml;&szlig;e aus Fukushima (Greetings from Fukushima),2016,3,0,4667788,377852,0.0,377852,0.683367,0.0,Beschdel test passed!,2.0,0.0,0.0,4.0,1.0,0.0,Drama
Trolls,2016,3,0,1679335,136799,125000000.0,136799,16.83711,346864462.0,Beschdel test passed!,13.0,16.0,3.0,4.0,6.0,0.0,"Adventure, Animation, Family"
"I, Daniel Blake",2016,3,0,5168192,374473,0.0,374473,18.577504,260354.0,Beschdel test passed!,16.0,10.0,1.0,23.0,15.0,3.0,Drama
Certain Women,2016,3,0,4468634,340487,0.0,340487,11.684425,1130466.0,Beschdel test passed!,8.0,8.0,1.0,9.0,8.0,1.0,Drama
Arrival,2016,3,1,2543164,329865,47000000.0,329865,30.83786,203388186.0,Dubious,42.0,27.0,3.0,94.0,47.0,20.0,"Thriller, Drama, Science Fiction, Mystery"
Ride Along 2,2016,0,0,2869728,323675,40000000.0,323675,9.420931,124827316.0,Two named female character not present,32.0,34.0,6.0,6.0,17.0,0.0,"Action, Comedy"
Fantastic Beasts and Where to Find Them,2016,3,1,3183660,259316,180000000.0,259316,41.051421,809342332.0,Dubious,125.0,34.0,8.0,48.0,28.0,5.0,"Adventure, Family, Fantasy"
Divines,2016,3,0,4730986,393729,2791874.0,393729,8.987123,0.0,Beschdel test passed!,4.0,1.0,5.0,5.0,3.0,2.0,Drama
Loving,2016,3,0,4669986,339419,9000000.0,339419,7.977391,8996802.0,Beschdel test passed!,37.0,19.0,10.0,14.0,8.0,2.0,"Drama, Romance"
Jack Reacher: Never Go Back,2016,3,0,3393786,343611,60000000.0,343611,15.60562,162146076.0,Beschdel test passed!,10.0,9.0,0.0,51.0,48.0,4.0,Action
Hacksaw Ridge,2016,1,0,2119532,324786,40000000.0,324786,21.037699,175302354.0,Two named female character have no dialogue,30.0,19.0,2.0,62.0,46.0,8.0,"Drama, History, War"
Batman: Return of the Caped Crusaders,2016,1,0,5973626,411736,3500000.0,411736,3.495883,0.0,Two named female character have no dialogue,3.0,8.0,0.0,5.0,1.0,0.0,"Action, Animation, Comedy"
Bridget Jones&#39;s Baby,2016,3,0,1473832,95610,35000000.0,95610,10.754139,211952420.0,Beschdel test passed!,8.0,9.0,1.0,4.0,1.0,0.0,Comedy
